"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.626003708E0,1.741389371E-2,7.915981114E-2,-1.895383000E-2
2.636043708E0,1.166545972E-2,7.662714273E-2,-2.007422037E-2
2.646083708E0,6.954513956E-3,7.491352409E-2,-1.982491277E-2
2.656123708E0,2.761100419E-3,7.408528030E-2,-2.057059854E-2
2.666164708E0,3.920081072E-4,7.020088285E-2,-1.908251643E-2
2.676204708E0,-3.471504897E-6,7.003790140E-2,-1.828862913E-2
2.686244708E0,2.670036396E-3,6.920913607E-2,-1.964612678E-2
2.696284708E0,3.777645063E-3,7.139185816E-2,-2.388774604E-2
2.706324708E0,3.154344857E-3,7.377301902E-2,-3.193499520E-2
2.716364708E0,-2.196140122E-4,7.011596859E-2,-3.857984766E-2
2.726405458E0,-1.363116782E-3,6.423889101E-2,-4.299528524E-2
2.736445458E0,-1.457659062E-3,6.512705982E-2,-4.082987085E-2
2.746485458E0,-3.764936235E-3,7.455877960E-2,-4.074582085E-2
2.756525458E0,-7.690168917E-3,8.659014851E-2,-4.591075704E-2
2.766565458E0,-1.064211316E-2,9.191504121E-2,-5.007672682E-2
2.776606458E0,-1.772159338E-2,9.153767675E-2,-5.618308857E-2
2.786646458E0,-2.641966566E-2,8.971978724E-2,-6.458759308E-2
2.796686458E0,-2.903329208E-2,8.839246631E-2,-7.670524716E-2
2.806726458E0,-3.389470279E-2,9.009903669E-2,-8.360406011E-2
2.816766458E0,-3.808811679E-2,8.928650618E-2,-8.680225164E-2
2.826807458E0,-4.764641449E-2,8.655073494E-2,-8.789291233E-2
2.836847458E0,-5.748306587E-2,9.003974497E-2,-9.039442241E-2
2.846887458E0,-6.855750084E-2,9.839283675E-2,-9.570939094E-2
2.856927458E0,-8.032787591E-2,1.013950184E-1,-9.867162257E-2
2.866967458E0,-8.983424306E-2,1.011979952E-1,-9.926977009E-2
2.877008458E0,-9.411367774E-2,1.054542586E-1,-9.834298491E-2
2.887048458E0,-9.622019529E-2,1.153946593E-1,-1.028918028E-1
2.897088458E0,-9.636000544E-2,1.208863631E-1,-1.052348539E-1
2.907128458E0,-9.847309440E-2,1.276657730E-1,-1.118660644E-1
2.917168458E0,-1.015314683E-1,1.307912618E-1,-1.148035303E-1
2.927208458E0,-1.047820896E-1,1.410680860E-1,-1.135522053E-1
2.937249458E0,-1.088668481E-1,1.484375745E-1,-1.129255667E-1
2.947289458E0,-1.106640399E-1,1.484401673E-1,-1.124286130E-1
2.957329458E0,-1.119825691E-1,1.428006589E-1,-1.087390706E-1
2.967369458E0,-1.095524803E-1,1.564139277E-1,-1.009360775E-1
2.977409458E0,-1.017038748E-1,1.820178330E-1,-8.605913073E-2
2.987450458E0,-9.313996136E-2,2.031393200E-1,-6.588586420E-2
2.997490458E0,-8.122710884E-2,2.013589889E-1,-4.862538353E-2
3.007530458E0,-6.701473147E-2,1.866273731E-1,-2.627171949E-2
3.017570458E0,-4.274827242E-2,1.689011008E-1,-1.360253152E-2
3.027610458E0,-1.422619540E-2,1.583175063E-1,-3.945983015E-3
3.037651458E0,1.950087585E-2,1.511213779E-1,3.904420591E-4
3.047691458E0,4.697733372E-2,1.380698532E-1,-1.546488842E-3
3.057731458E0,9.421887994E-2,1.151810437E-1,-2.137398906E-2
3.067771458E0,1.431447566E-1,8.180223405E-2,-4.264738411E-2
3.077811458E0,1.937597096E-1,3.428184986E-2,-6.457691640E-2
3.087852458E0,2.159948796E-1,-2.560388297E-2,-8.227835596E-2
3.097892458E0,2.103468478E-1,-6.667941809E-2,-9.645409137E-2
3.107932458E0,1.852179468E-1,-7.496603578E-2,-1.050913334E-1
3.117972458E0,1.460702866E-1,-7.544407248E-2,-1.137016043E-1
3.128012458E0,9.048959613E-2,-8.061870188E-2,-1.123697609E-1
3.138053458E0,1.345899515E-2,-9.261624515E-2,-1.222964227E-1
3.148093458E0,-5.761595815E-2,-8.957635611E-2,-1.394181550E-1
3.158133458E0,-1.077350527E-1,-9.504781663E-2,-1.499754637E-1
3.168173458E0,-1.329189837E-1,-1.164895147E-1,-1.432000250E-1
3.178213458E0,-1.442310214E-1,-1.206144840E-1,-1.387490779E-1
3.188253458E0,-1.488947123E-1,-8.461126685E-2,-1.423241943E-1
3.198294458E0,-1.618888080E-1,5.204635672E-3,-1.545979083E-1
3.208334458E0,-1.804784536E-1,1.008987799E-1,-1.674294770E-1
3.218374458E0,-1.981029809E-1,1.643421948E-1,-1.757334769E-1
3.228414458E0,-1.992625892E-1,2.055774778E-1,-1.764961928E-1
3.238454458E0,-1.909985244E-1,2.366714776E-1,-1.672265381E-1
3.248495458E0,-1.812952906E-1,2.589286268E-1,-1.520716399E-1
3.258535458E0,-1.808742434E-1,2.825585902E-1,-1.301684678E-1
3.268575458E0,-1.880247444E-1,2.935243547E-1,-9.968631715E-2
3.278615458E0,-2.039997131E-1,2.926196754E-1,-6.190698221E-2
3.288655458E0,-2.221283913E-1,2.761890888E-1,-2.307912521E-2
3.298696458E0,-2.475306988E-1,2.430298030E-1,8.339519612E-3
3.308736458E0,-2.757490575E-1,1.955166310E-1,3.024819121E-2
3.318776458E0,-3.091597259E-1,1.425085366E-1,5.540574342E-2
3.328816458E0,-3.475247025E-1,1.037670001E-1,8.139313757E-2
3.338856458E0,-3.892614841E-1,6.729394943E-2,1.025151983E-1
3.348897458E0,-4.211323559E-1,4.960165918E-2,1.174666286E-1
3.358937458E0,-4.377813935E-1,4.771694168E-2,1.113051400E-1
3.368977458E0,-4.418506324E-1,6.268081069E-2,9.355588257E-2
3.379017458E0,-4.378212690E-1,8.318980783E-2,6.299877167E-2
3.389057458E0,-4.317171574E-1,1.027978361E-1,4.071700200E-2
3.399098458E0,-4.226195216E-1,1.043864116E-1,3.585486859E-2
3.409138458E0,-4.174037576E-1,8.002924919E-2,5.167298391E-2
3.419178458E0,-4.192458689E-1,4.686810449E-2,7.293699682E-2
3.429218458E0,-4.383482039E-1,1.151815616E-2,9.340009838E-2
3.439258458E0,-4.711809754E-1,2.287973464E-2,1.005573422E-1
3.449299458E0,-5.085930228E-1,7.895865291E-2,9.675133228E-2
3.459339458E0,-5.379618406E-1,9.605455399E-2,9.315020591E-2
3.469379458E0,-5.585022569E-1,3.960752860E-2,8.602377027E-2
3.479419458E0,-5.802464485E-1,-4.200184718E-2,7.236415148E-2
3.489459458E0,-5.998315215E-1,-1.017187685E-1,6.589344889E-2
3.499499458E0,-6.158765554E-1,-1.205465198E-1,5.080291629E-2
3.509540458E0,-6.186128855E-1,-1.038910672E-1,4.690803960E-2
3.519580458E0,-6.201887131E-1,-6.959328055E-2,6.049415469E-2
3.529620458E0,-6.224319339E-1,-5.140223354E-2,8.904892951E-2
3.539660458E0,-6.233171821E-1,-4.024732113E-2,1.155729517E-1
3.549700458E0,-6.320797801E-1,-2.224275284E-2,1.384119540E-1
3.559741458E0,-6.497647166E-1,2.030763775E-2,1.647293121E-1
3.569781458E0,-6.655118465E-1,7.750820369E-2,1.858749092E-1
3.579821458E0,-6.726784110E-1,1.456235945E-1,2.026147395E-1
3.589861458E0,-6.622962356E-1,1.875381619E-1,2.056525052E-1
3.599901458E0,-6.313460469E-1,1.754476875E-1,1.990771592E-1
3.609942458E0,-5.893091559E-1,1.247341931E-1,1.852296293E-1
3.619982458E0,-5.545626283E-1,4.977526516E-2,1.680479795E-1
3.630022458E0,-5.341861844E-1,-7.552549243E-3,1.624815017E-1
3.640062458E0,-5.214213729E-1,-4.023220018E-2,1.633848399E-1
3.650102458E0,-4.542927444E-1,1.165876351E-2,1.865136176E-1
3.660143458E0,-2.993899882E-1,1.832299829E-1,2.126320451E-1
3.670183458E0,-1.186830029E-1,5.904650092E-1,1.608408093E-1
3.680223458E0,6.648765504E-2,1.100169063E0,5.432317033E-2
3.690263458E0,2.252335995E-1,9.819167852E-1,-5.238436908E-2
3.700303458E0,4.137393236E-1,4.451641142E-1,-2.459077537E-1
3.710344458E0,7.421463132E-1,8.491564542E-2,-5.167237520E-1
3.720384750E0,1.070345998E0,6.218929961E-2,-7.110825777E-1
3.730424750E0,1.179997325E0,1.895616949E-1,-7.038586736E-1
3.740464750E0,1.048222542E0,3.329279125E-1,-5.711248517E-1
3.750504750E0,8.042947650E-1,4.924597442E-1,-4.078986049E-1
