"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.430219708E0,-9.664053497E0,4.201762390E-1,6.453080750E-1
2.440259708E0,-9.651629333E0,4.029620361E-1,6.541397095E-1
2.450299708E0,-9.627978516E0,3.848497009E-1,7.101232910E-1
2.460340708E0,-9.633067932E0,3.960763550E-1,7.484436035E-1
2.470380708E0,-9.693691864E0,4.550537109E-1,7.128176880E-1
2.480420708E0,-9.749226379E0,4.969665527E-1,6.791377258E-1
2.490460708E0,-9.777966614E0,4.927752686E-1,6.571334839E-1
2.500500708E0,-9.758656769E0,4.812492371E-1,6.997947693E-1
2.510541708E0,-9.749226379E0,4.522096252E-1,7.604187012E-1
2.520581708E0,-9.764344940E0,4.522096252E-1,7.813751221E-1
2.530621708E0,-9.765692139E0,4.384382629E-1,8.111631775E-1
2.540661708E0,-9.749226379E0,4.433779907E-1,7.911048889E-1
2.550701708E0,-9.737850037E0,4.568499756E-1,7.996371460E-1
2.560742708E0,-9.710307312E0,4.791535950E-1,8.170010376E-1
2.570782708E0,-9.638007660E0,5.174739075E-1,8.370593262E-1
2.580822708E0,-9.572144623E0,5.429209900E-1,8.475375366E-1
2.590862708E0,-9.527387695E0,5.707630920E-1,8.190966797E-1
2.600902708E0,-9.530680847E0,5.382806396E-1,8.437953186E-1
2.610942708E0,-9.540111237E0,5.385800171E-1,8.035290527E-1
2.620983708E0,-9.571845245E0,5.807922363E-1,7.870632935E-1
2.631023708E0,-9.635612640E0,5.869294739E-1,7.297325134E-1
2.641063708E0,-9.670939178E0,5.846841431E-1,7.123686218E-1
2.651103708E0,-9.697284393E0,5.752537537E-1,7.180567932E-1
2.661143708E0,-9.726623383E0,5.424719238E-1,7.244934082E-1
2.671184708E0,-9.743238831E0,5.249583435E-1,7.349716187E-1
2.681224708E0,-9.745484161E0,5.014572144E-1,7.517367554E-1
2.691264708E0,-9.740095367E0,4.647834778E-1,7.665559387E-1
2.701304708E0,-9.721833344E0,4.590953064E-1,7.659571838E-1
2.711344708E0,-9.644294586E0,4.637356567E-1,7.285350037E-1
2.721385708E0,-9.630822601E0,4.626878357E-1,7.301815796E-1
2.731425458E0,-9.661957855E0,4.496649170E-1,7.653584290E-1
2.741465458E0,-9.681417389E0,4.805007935E-1,8.026309204E-1
2.751505458E0,-9.662556610E0,5.075944519E-1,8.324189758E-1
2.761545458E0,-9.637109528E0,4.912783813E-1,8.294252014E-1
2.771586458E0,-9.636361084E0,4.926255798E-1,8.240364075E-1
2.781626458E0,-9.662855988E0,5.101391602E-1,8.184979248E-1
2.791666458E0,-9.647288361E0,5.037025452E-1,8.352630615E-1
2.801706458E0,-9.620194702E0,4.966671753E-1,8.469387817E-1
2.811746458E0,-9.632020111E0,4.845423889E-1,8.394543457E-1
2.821787458E0,-9.679022369E0,5.049000549E-1,8.244854736E-1
2.831827458E0,-9.685159607E0,4.947212219E-1,7.864645386E-1
2.841867458E0,-9.659862213E0,4.519102478E-1,7.595205688E-1
2.851907458E0,-9.643995209E0,4.375401306E-1,7.577243042E-1
2.861947458E0,-9.649084625E0,4.586462402E-1,7.689509583E-1
2.871987458E0,-9.650132446E0,4.622387695E-1,7.900570679E-1
2.882028458E0,-9.654323730E0,4.320016479E-1,8.134085083E-1
2.892068458E0,-9.681118011E0,3.842509460E-1,8.532257080E-1
2.902108458E0,-9.688602448E0,3.481759644E-1,8.646020508E-1
2.912148458E0,-9.651928711E0,3.067121887E-1,8.644523621E-1
2.922188458E0,-9.679920502E0,3.305126953E-1,8.740324402E-1
2.932229458E0,-9.680519257E0,3.278182983E-1,8.586145020E-1
2.942269458E0,-9.674232330E0,3.164419556E-1,8.135581970E-1
2.952309458E0,-9.653275909E0,2.642005920E-1,7.611671448E-1
2.962349458E0,-9.631121979E0,2.194436646E-1,7.620652771E-1
2.972389458E0,-9.602531433E0,1.904040527E-1,7.479945374E-1
