"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.290466208E0,-9.730515289E0,-2.053729248E-1,4.388873291E-1
2.300506208E0,-9.770631866E0,-1.842668152E-1,4.409829712E-1
2.310547208E0,-9.756112061E0,-1.706451416E-1,4.574487305E-1
2.320587208E0,-9.732012177E0,-1.514849854E-1,4.625381470E-1
2.330627208E0,-9.708960114E0,-1.333726501E-1,4.846920776E-1
2.340668208E0,-9.669292603E0,-1.267863464E-1,4.885839844E-1
2.350708208E0,-9.656269684E0,-1.294807434E-1,4.870870972E-1
2.360748208E0,-9.655820618E0,-1.366658020E-1,4.813989258E-1
2.370789208E0,-9.665849762E0,-1.562750244E-1,4.881349182E-1
2.380829208E0,-9.704020386E0,-1.703457642E-1,5.107379150E-1
2.390869208E0,-9.716594238E0,-1.206491089E-1,5.087919617E-1
2.400910208E0,-9.707163849E0,-6.855743408E-2,5.063969421E-1
2.410950208E0,-9.671687622E0,-3.158432007E-2,5.562432861E-1
2.420990208E0,-9.647438049E0,-2.200424194E-2,5.730084229E-1
2.431031208E0,-9.689201202E0,-2.844085693E-3,5.807922363E-1
2.441071208E0,-9.735155640E0,1.092727661E-2,5.719606018E-1
2.451111208E0,-9.768685913E0,4.535568237E-2,5.742059326E-1
2.461152208E0,-9.764344940E0,2.619552612E-2,5.611830139E-1
2.471192208E0,-9.739047546E0,-2.395019531E-3,5.748046875E-1
2.481233208E0,-9.745783539E0,-4.595443726E-2,6.174659729E-1
2.491273208E0,-9.763596497E0,-8.098159790E-2,6.068380737E-1
2.501313208E0,-9.775122528E0,-1.083746338E-1,5.644761658E-1
2.511354208E0,-9.764943695E0,-1.011895752E-1,5.713618469E-1
2.521394208E0,-9.733359375E0,-9.295669556E-2,5.878276062E-1
2.531434208E0,-9.712402954E0,-1.022373962E-1,6.207591248E-1
2.541475208E0,-9.707612915E0,-1.029858398E-1,6.571334839E-1
2.551515208E0,-9.733808441E0,-9.654922485E-2,6.554869080E-1
2.561555208E0,-9.745484161E0,-8.966354370E-2,6.572831726E-1
2.571596208E0,-9.754615173E0,-1.089733887E-1,6.186634827E-1
2.581636208E0,-9.733958130E0,-1.136137390E-1,6.024971008E-1
2.591676208E0,-9.735754395E0,-9.415420532E-2,5.968089294E-1
2.601717208E0,-9.707463226E0,-8.128097534E-2,5.981561279E-1
2.611757208E0,-9.708660736E0,-4.116439819E-2,5.953120422E-1
2.621797208E0,-9.727222137E0,-6.286926270E-3,5.763015747E-1
2.631838208E0,-9.762848053E0,3.637435913E-2,5.649252319E-1
2.641878208E0,-9.783355408E0,7.963439941E-2,5.035528564E-1
2.651918208E0,-9.749226379E0,8.382568359E-2,4.751119995E-1
2.661959208E0,-9.719288635E0,7.649093628E-2,4.674778748E-1
2.671999208E0,-9.680968323E0,8.517288208E-2,5.071453857E-1
2.682040208E0,-9.637109528E0,8.966354370E-2,5.427713013E-1
2.692080208E0,-9.631571045E0,4.296066284E-2,5.933660889E-1
2.702120208E0,-9.701475677E0,3.472778320E-2,5.771997070E-1
2.712161208E0,-9.770332489E0,5.044509888E-2,5.023553467E-1
2.722201417E0,-9.802814941E0,5.867797852E-2,4.535568237E-1
2.732241417E0,-9.784702606E0,7.095245361E-2,4.785548401E-1
2.742282417E0,-9.732161865E0,8.442443848E-2,5.213658142E-1
2.752322417E0,-9.701625366E0,1.088237000E-1,5.614823914E-1
2.762362417E0,-9.682465210E0,1.037342834E-1,5.749543762E-1
2.772403417E0,-9.678573303E0,8.143066406E-2,5.840853882E-1
2.782443417E0,-9.633966064E0,5.538482666E-2,5.924679565E-1
2.792483417E0,-9.626182251E0,2.454895020E-2,6.138734436E-1
2.802524417E0,-9.651779022E0,2.110610962E-2,6.080355835E-1
2.812564417E0,-9.690548401E0,5.822891235E-2,5.773493958E-1
2.822605417E0,-9.690997467E0,8.846603394E-2,5.391787720E-1
2.832645417E0,-9.682914276E0,1.266366577E-1,5.098397827E-1
2.842685417E0,-9.639205170E0,1.531315613E-1,5.010081482E-1
2.852726417E0,-9.627679138E0,1.794767761E-1,5.387297058E-1
2.862766417E0,-9.624984741E0,1.694476318E-1,5.635780334E-1
2.872806417E0,-9.680818634E0,1.335223389E-1,5.598358154E-1
2.882847417E0,-9.719138947E0,1.073268127E-1,5.325924683E-1
2.892887417E0,-9.718689880E0,8.921447754E-2,4.879852295E-1
2.902927417E0,-9.715097351E0,7.289840698E-2,4.552033997E-1
2.912968417E0,-9.712253265E0,8.622070312E-2,4.158352661E-1
2.923008417E0,-9.710007935E0,8.532257080E-2,3.683839417E-1
2.933048417E0,-9.739646301E0,7.274871826E-2,3.457809448E-1
2.943089417E0,-9.808952179E0,1.059796143E-1,3.014730835E-1
2.953129417E0,-9.825118561E0,1.366658020E-1,2.983296204E-1
2.963169417E0,-9.769434357E0,1.314266968E-1,3.465293884E-1
2.973210417E0,-9.714049530E0,1.275347900E-1,3.924838257E-1
2.983250417E0,-9.645641785E0,8.861572266E-2,3.748205566E-1
2.993290417E0,-9.613458710E0,3.921844482E-2,3.341052246E-1
3.003331417E0,-9.607770538E0,4.340972900E-3,3.010240173E-1
3.013371417E0,-9.652826843E0,-8.232879639E-3,2.842588806E-1
3.023412417E0,-9.753267975E0,4.206253052E-2,2.118095398E-1
3.033452417E0,-9.776170349E0,4.370910645E-2,1.468446350E-1
3.043492417E0,-9.674531708E0,-1.646575928E-3,1.523831177E-1
3.053533417E0,-9.513915710E0,-7.110214233E-2,1.604663086E-1
3.063573417E0,-9.385782166E0,-1.698966980E-1,1.215472412E-1
3.073613417E0,-9.285041656E0,-2.859054565E-1,-2.874023438E-2
3.083654417E0,-9.201964417E0,-4.388873291E-1,-1.820214844E-1
3.093694417E0,-9.126970367E0,-5.538482666E-1,-2.553689575E-1
3.103734417E0,-9.070986786E0,-6.580316162E-1,-3.059637451E-1
3.113775417E0,-8.965605927E0,-7.601193237E-1,-2.653981018E-1
3.123815417E0,-8.878786469E0,-8.879534912E-1,-1.604663086E-1
3.133855417E0,-8.938661957E0,-9.952803040E-1,-4.730163574E-2
3.143896417E0,-9.135203247E0,-1.010398865E0,1.130149841E-1
3.153936417E0,-9.449848938E0,-9.987231445E-1,3.367996216E-1
3.163977417E0,-9.862840118E0,-9.488768005E-1,5.423222351E-1
3.174017417E0,-1.034498749E1,-7.905061340E-1,6.975494385E-1
3.184057417E0,-1.088087311E1,-6.242019653E-1,8.690927124E-1
3.194098417E0,-1.136870865E1,-4.549040222E-1,1.088237000E0
3.204138417E0,-1.155477173E1,-2.802172852E-1,1.186881866E0
3.214178417E0,-1.142214752E1,-9.804611206E-2,1.172960815E0
3.224219417E0,-1.114597183E1,1.945953369E-3,1.108145599E0
3.234259417E0,-1.077923447E1,5.104385376E-2,1.035546570E0
3.244299417E0,-1.041983185E1,1.059796143E-1,9.035211182E-1
3.254340417E0,-1.010249176E1,1.332229614E-1,8.116122437E-1
3.264380417E0,-9.730515289E0,1.469943237E-1,7.475454712E-1
3.274420417E0,-9.402547302E0,2.034269714E-1,7.150630188E-1
3.284461417E0,-9.179810486E0,2.487826538E-1,7.500901794E-1
3.294501417E0,-9.020391998E0,2.649490356E-1,7.647596741E-1
3.304541417E0,-8.903934174E0,2.133064270E-1,7.074288940E-1
3.314582417E0,-8.833879852E0,1.553768921E-1,6.888674927E-1
3.324622417E0,-8.763675842E0,1.646575928E-2,6.837780762E-1
3.334663417E0,-8.725505219E0,-1.817221069E-1,7.417076111E-1
3.344703417E0,-8.781039734E0,-4.140390015E-1,7.864645386E-1
3.354743417E0,-8.918603668E0,-6.412664795E-1,8.243357849E-1
3.364784417E0,-9.060508575E0,-8.152047729E-1,8.349636841E-1
3.374824417E0,-9.169182587E0,-8.821156311E-1,8.491841125E-1
3.384864417E0,-9.228010254E0,-8.418493652E-1,9.431886292E-1
3.394905417E0,-9.263785858E0,-6.941065979E-1,1.110690308E0
3.404945417E0,-9.267228699E0,-5.557942200E-1,1.294058990E0
3.414985417E0,-9.285490723E0,-4.073030090E-1,1.469494171E0
3.425026417E0,-9.248218231E0,-2.998265076E-1,1.590592346E0
3.435066417E0,-9.215586090E0,-2.227368164E-1,1.664239197E0
3.445106417E0,-9.178463287E0,-2.037263489E-1,1.716779938E0
3.455147417E0,-9.100924530E0,-2.568658447E-1,1.732048187E0
3.465187417E0,-9.085057526E0,-3.661386108E-1,1.753753052E0
3.475228417E0,-9.114695892E0,-4.899311829E-1,1.819616089E0
3.485268417E0,-9.170529785E0,-5.840853882E-1,1.806293793E0
3.495308417E0,-9.271719360E0,-5.911207581E-1,1.645677795E0
3.505349417E0,-9.395212555E0,-5.249583435E-1,1.560504913E0
3.515389417E0,-9.431886292E0,-4.249662781E-1,1.481169891E0
3.525429417E0,-9.478888550E0,-2.754272461E-1,1.429676971E0
3.535470417E0,-9.442963257E0,-1.434017944E-1,1.407223663E0
3.545510417E0,-9.423054657E0,-4.834945679E-2,1.440155182E0
3.555550417E0,-9.453890533E0,1.182540894E-2,1.548080750E0
3.565591417E0,-9.502838745E0,-2.035766602E-2,1.667382660E0
3.575631417E0,-9.542356567E0,-1.005908203E-1,1.726360016E0
3.585671417E0,-9.633067932E0,-2.564167786E-1,1.826801147E0
3.595712417E0,-9.715845795E0,-4.243675232E-1,1.946103058E0
3.605752417E0,-9.697883148E0,-5.691165161E-1,1.985770569E0
3.615793417E0,-9.577832794E0,-6.795867920E-1,2.010319519E0
3.625833417E0,-9.467661896E0,-7.699987793E-1,2.056573334E0
3.635873417E0,-9.444310455E0,-8.324189758E-1,2.076781311E0
3.645914417E0,-9.555828552E0,-9.469308472E-1,2.101929016E0
3.655954417E0,-9.843230896E0,-1.177750854E0,2.128573608E0
3.665994417E0,-1.024574387E1,-1.441652069E0,2.158810730E0
3.676035417E0,-1.072579559E1,-1.738933868E0,2.338886261E0
3.686075417E0,-1.121452927E1,-1.992955627E0,2.618804169E0
3.696115417E0,-1.162392792E1,-2.137704620E0,2.869233398E0
3.706156417E0,-1.196701447E1,-2.253863068E0,3.091521149E0
3.716196417E0,-1.228420486E1,-2.367327118E0,3.196602631E0
3.726236333E0,-1.286709274E1,-2.292931824E0,3.258873138E0
3.736277333E0,-1.373633514E1,-1.774709473E0,3.041674805E0
3.746317333E0,-1.435874084E1,-1.294957123E0,2.301913147E0
3.756357333E0,-1.487277191E1,-1.068777466E0,1.303040314E0
3.766398333E0,-1.520897278E1,-8.045768738E-1,4.490661621E-1
3.776438333E0,-1.495554977E1,-5.957611084E-1,-2.914439392E-1
3.786479333E0,-1.405816589E1,-6.746470642E-1,-1.034798126E0
3.796519333E0,-1.314611252E1,-8.731343079E-1,-1.845661926E0
3.806559333E0,-1.238853790E1,-8.620573425E-1,-2.667902069E0
3.816600333E0,-1.154489227E1,-7.182064819E-1,-3.227887573E0
3.826640333E0,-1.039842636E1,-5.736071777E-1,-3.376229095E0
3.836680333E0,-9.031169586E0,-3.811074829E-1,-3.272644501E0
3.846721333E0,-7.681127014E0,-2.103126526E-1,-3.199895782E0
3.856761333E0,-6.697522430E0,-4.490661621E-3,-3.153641968E0
3.866801333E0,-6.098168793E0,7.289840698E-2,-2.773881683E0
3.876842333E0,-6.183341675E0,5.777984619E-2,-2.021546173E0
3.886882333E0,-6.694678345E0,3.631448364E-1,-1.312620392E0
