"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.854920292E0,9.920461476E-2,-7.557241619E-2,1.953542419E-2
2.864960292E0,1.121603623E-1,-5.947893485E-2,1.939693838E-2
2.875000292E0,1.176057011E-1,-3.747873008E-2,1.508714631E-2
2.885040292E0,1.163532287E-1,-1.695374772E-2,9.183450602E-3
2.895080292E0,1.159444302E-1,3.718971089E-2,5.070473533E-3
2.905120292E0,1.300280243E-1,9.114641696E-2,-1.649873517E-2
2.915160292E0,1.563029587E-1,1.262595057E-1,-4.295613244E-2
2.925200292E0,1.761475056E-1,1.612387896E-1,-6.613815576E-2
2.935240625E0,1.830695570E-1,1.856155545E-1,-1.006483212E-1
2.945280625E0,1.798047870E-1,1.987454742E-1,-1.382239163E-1
2.955320625E0,1.663575619E-1,2.106596082E-1,-1.637800783E-1
2.965361625E0,1.627135575E-1,2.270226032E-1,-1.849450171E-1
2.975401625E0,1.565449685E-1,2.320791334E-1,-1.957556307E-1
2.985441625E0,1.505504549E-1,2.164157629E-1,-1.998891234E-1
2.995481625E0,1.305951029E-1,1.779939532E-1,-1.987474114E-1
3.005521625E0,9.506986290E-2,1.488794833E-1,-1.942301691E-1
3.015561625E0,4.325881973E-2,1.673184037E-1,-1.941876560E-1
3.025601625E0,-1.773050055E-2,2.386245430E-1,-2.087652683E-1
3.035641625E0,-7.650543004E-2,3.064511120E-1,-2.332480997E-1
3.045681625E0,-1.216524020E-1,3.195096552E-1,-2.548769414E-1
3.055721625E0,-1.392787844E-1,2.977614701E-1,-2.674697042E-1
3.065761625E0,-1.294112504E-1,2.675423324E-1,-2.819695473E-1
3.075801625E0,-1.014385596E-1,2.540712059E-1,-3.092757165E-1
3.085841625E0,-6.686620414E-2,2.485518008E-1,-3.502841294E-1
3.095881625E0,-4.498280957E-2,2.606853247E-1,-3.823060989E-1
3.105921625E0,-3.496586159E-2,2.545345128E-1,-4.080830812E-1
3.115961625E0,-3.851481527E-2,2.127376199E-1,-4.166399539E-1
3.126001625E0,-6.638506800E-2,1.668265909E-1,-4.025680721E-1
3.136041625E0,-8.923820406E-2,1.528339088E-1,-3.741216362E-1
3.146082625E0,-9.795500338E-2,1.241111830E-1,-3.123016655E-1
3.156122625E0,-8.317511529E-2,1.358057112E-1,-2.471901327E-1
3.166162625E0,-6.531329453E-2,1.812775880E-1,-1.901726425E-1
