"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.093045958E0,-7.327152789E-2,2.218374461E-1,9.671606123E-3
3.103085958E0,-6.682082266E-2,2.137741894E-1,7.169033401E-3
3.113124958E0,-5.925400928E-2,2.077890188E-1,2.636415185E-3
3.123164958E0,-5.312847346E-2,2.081533372E-1,3.096875735E-3
3.133204958E0,-4.743224755E-2,2.148226351E-1,8.587338380E-4
3.143243958E0,-4.197809473E-2,2.254017740E-1,5.743082729E-4
3.153283958E0,-3.640143946E-2,2.355008423E-1,-5.484909052E-4
3.163323958E0,-3.046498634E-2,2.412724346E-1,1.703744521E-3
3.173362958E0,-2.990494296E-2,2.379981279E-1,2.346069086E-3
3.183402958E0,-2.565107495E-2,2.243688703E-1,5.894464906E-3
3.193442958E0,-2.143420465E-2,2.069803327E-1,1.075942907E-2
3.203482958E0,-2.126669139E-2,1.867437661E-1,1.268462837E-2
3.213521958E0,-1.754888706E-2,1.779631972E-1,1.419510040E-2
3.223561958E0,-1.804556698E-2,1.745527387E-1,1.636637561E-2
3.233601958E0,-1.945921592E-2,1.763427258E-1,1.644099690E-2
3.243640958E0,-1.726743393E-2,1.781898886E-1,1.741864346E-2
3.253680958E0,-1.835137233E-2,1.753609478E-1,1.665359735E-2
3.263720958E0,-1.652258076E-2,1.703148037E-1,1.603015326E-2
3.273759958E0,-1.552918367E-2,1.592595279E-1,1.599146612E-2
3.283799958E0,-1.433795132E-2,1.546642333E-1,1.407319028E-2
3.293839958E0,-1.685282215E-2,1.525816321E-1,1.545023639E-2
3.303878958E0,-1.661952771E-2,1.508513838E-1,1.525476109E-2
3.313918958E0,-1.627301425E-2,1.482103467E-1,1.408715639E-2
3.323958958E0,-1.813616045E-2,1.433202475E-1,1.346024871E-2
3.333997958E0,-1.692576520E-2,1.370047480E-1,1.253717858E-2
3.344037958E0,-1.491561159E-2,1.269382685E-1,1.492523495E-2
3.354077958E0,-1.562002301E-2,1.166175604E-1,1.475158706E-2
3.364116958E0,-1.773537323E-2,1.138449386E-1,1.228123903E-2
3.374156958E0,-1.842539757E-2,1.137858182E-1,9.205288254E-3
3.384196958E0,-2.232268825E-2,1.119833365E-1,5.777369253E-3
3.394235958E0,-2.018603496E-2,1.092615053E-1,3.227521433E-3
3.404275958E0,-1.620833762E-2,9.941712767E-2,-6.060989690E-4
3.414315958E0,-1.561950147E-2,9.062716365E-2,6.224344834E-4
3.424354958E0,-1.604773849E-2,8.236417919E-2,2.985940664E-4
3.434394958E0,-1.651192643E-2,7.312940061E-2,1.477309270E-3
3.444434958E0,-1.301779691E-2,6.099682301E-2,-4.195510992E-4
3.454473958E0,-1.098447386E-2,3.929712251E-2,4.150835448E-4
3.464513958E0,-1.057543792E-2,1.913090609E-2,-2.513775602E-3
3.474553958E0,-6.789488252E-3,1.951120561E-3,-8.149451460E-4
3.484592958E0,-5.963388830E-4,-1.063830033E-2,-3.105182899E-3
3.494632958E0,3.286816413E-3,-2.164887451E-2,-1.884922618E-3
3.504672958E0,6.191016175E-3,-3.452405334E-2,-3.883853555E-3
3.514711958E0,8.442984894E-3,-4.581718892E-2,-2.014581114E-3
3.524751958E0,1.233941410E-2,-5.530702323E-2,-2.585231094E-3
3.534791958E0,1.610539854E-2,-6.123096868E-2,-4.051155411E-3
3.544831958E0,1.950732060E-2,-5.994732678E-2,-3.619190771E-3
3.554870958E0,2.244398743E-2,-5.381087214E-2,-5.373415072E-3
3.564910958E0,2.756604552E-2,-4.741555825E-2,-2.624766435E-3
3.574950958E0,2.910085395E-2,-4.465888068E-2,-3.448969219E-3
3.584989958E0,3.059353307E-2,-4.721911624E-2,-1.782932552E-3
3.595029958E0,3.158235177E-2,-5.248105898E-2,-1.237800810E-3
3.605069958E0,3.281140327E-2,-5.765904114E-2,-4.435990471E-3
3.615108958E0,3.699655831E-2,-5.826384574E-2,-6.480233278E-3
3.625148958E0,4.000617191E-2,-5.241017416E-2,-8.202400990E-3
3.635188958E0,3.992707655E-2,-4.610860348E-2,-9.396030568E-3
3.645227958E0,4.069807008E-2,-4.097972065E-2,-1.230952051E-2
3.655267958E0,4.123229906E-2,-3.721614182E-2,-1.199686527E-2
3.665307958E0,4.101283848E-2,-3.479095176E-2,-1.135945693E-2
3.675346958E0,3.770945594E-2,-3.010298684E-2,-1.468467992E-2
3.685386958E0,3.863734752E-2,-2.011364698E-2,-1.617398486E-2
3.695426958E0,3.999126703E-2,-9.450471029E-3,-1.682051271E-2
3.705465958E0,4.033534601E-2,-2.316928469E-3,-1.775954477E-2
3.715505958E0,4.128343239E-2,2.424829639E-3,-2.126639523E-2
3.725545958E0,4.327629879E-2,3.128757002E-3,-2.024783939E-2
3.735584958E0,4.274206609E-2,4.880051594E-3,-2.081349492E-2
3.745624958E0,4.449603707E-2,6.427683868E-3,-2.355866507E-2
3.755664958E0,4.843618348E-2,1.030764356E-2,-2.457492612E-2
3.765703958E0,4.628910497E-2,1.377265807E-2,-2.497032657E-2
