"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.439948875E0,-9.699829102E0,-2.305206299E-1,-9.101074219E-1
2.449988875E0,-9.686656494E0,-1.941462708E-1,-9.202862549E-1
2.460028875E0,-9.712702332E0,-2.058219910E-1,-8.876541138E-1
2.470068875E0,-9.739047546E0,-2.279759216E-1,-8.885522461E-1
2.480108875E0,-9.742939453E0,-2.212399292E-1,-9.255253601E-1
2.490148875E0,-9.738897858E0,-2.311193848E-1,-9.410929871E-1
2.500187875E0,-9.729317780E0,-2.372566223E-1,-9.578581238E-1
2.510227875E0,-9.700577545E0,-2.119592285E-1,-9.553134155E-1
2.520267875E0,-9.705966339E0,-1.707948303E-1,-9.407936096E-1
2.530307875E0,-9.708660736E0,-1.413061523E-1,-9.259744263E-1
2.540347875E0,-9.722132721E0,-1.061293030E-1,-9.122030640E-1
2.550386875E0,-9.732910309E0,-8.382568359E-2,-8.957373047E-1
2.560426875E0,-9.731563110E0,-5.822891235E-2,-8.964857483E-1
2.570466875E0,-9.730515289E0,-7.259902954E-2,-8.940907288E-1
2.580506875E0,-9.706565094E0,-9.101074219E-2,-9.129515076E-1
2.590546875E0,-9.689201202E0,-1.046324158E-1,-9.142987061E-1
2.600586875E0,-9.674531708E0,-1.023870850E-1,-9.279203796E-1
2.610625875E0,-9.661957855E0,-1.068777466E-1,-9.367520142E-1
2.620665875E0,-9.652976532E0,-1.059796143E-1,-9.259744263E-1
2.630705875E0,-9.677375793E0,-1.359173584E-1,-9.192384338E-1
2.640745875E0,-9.708960114E0,-1.660047913E-1,-9.114546204E-1
2.650785875E0,-9.758357391E0,-1.871109009E-1,-9.535171509E-1
2.660825875E0,-9.763895874E0,-1.933978271E-1,-9.740245056E-1
2.670864875E0,-9.746232605E0,-1.634600830E-1,-9.858499146E-1
2.680904875E0,-9.720486145E0,-1.622625732E-1,-9.610015869E-1
2.690944875E0,-9.712552643E0,-1.640588379E-1,-9.201365662E-1
2.700984875E0,-9.704319763E0,-1.830693054E-1,-9.098080444E-1
2.711024875E0,-9.725874939E0,-2.083666992E-1,-9.144483948E-1
2.721064875E0,-9.730964355E0,-2.056723022E-1,-9.237290955E-1
2.731103875E0,-9.714648285E0,-1.957928467E-1,-9.207353210E-1
2.741143875E0,-9.706565094E0,-2.082170105E-1,-9.011260986E-1
2.751183875E0,-9.697583771E0,-2.037263489E-1,-9.177415466E-1
2.761223875E0,-9.688452759E0,-1.923500061E-1,-9.367520142E-1
2.771263875E0,-9.709558868E0,-2.013313293E-1,-9.467811584E-1
2.781303875E0,-9.707463226E0,-2.257305908E-1,-9.479786682E-1
2.791342875E0,-9.711804199E0,-2.296224976E-1,-9.496252441E-1
2.801382875E0,-9.688901825E0,-2.347119141E-1,-9.644444275E-1
2.811422875E0,-9.681267700E0,-2.409988403E-1,-9.747729492E-1
2.821462875E0,-9.667496338E0,-2.736309814E-1,-9.541159058E-1
2.831502875E0,-9.690249023E0,-2.758763123E-1,-9.641450500E-1
2.841542875E0,-9.725276184E0,-2.553689575E-1,-9.719288635E-1
2.851581875E0,-9.730964355E0,-2.237846375E-1,-9.879455566E-1
2.861621875E0,-9.721983032E0,-2.107617188E-1,-9.936337280E-1
2.871661875E0,-9.723779297E0,-2.071691895E-1,-9.975256348E-1
2.881701875E0,-9.714648285E0,-2.010319519E-1,-9.779164124E-1
2.891741875E0,-9.721533966E0,-2.151026917E-1,-9.569599915E-1
2.901781875E0,-9.719737701E0,-2.137554932E-1,-9.659413147E-1
2.911820875E0,-9.718839569E0,-2.183958435E-1,-9.794132996E-1
2.921860875E0,-9.697134705E0,-2.049238586E-1,-9.858499146E-1
2.931900875E0,-9.681417389E0,-2.252815247E-1,-9.716294861E-1
2.941940875E0,-9.682016144E0,-2.275268555E-1,-9.449848938E-1
2.951980875E0,-9.690548401E0,-2.315684509E-1,-9.261241150E-1
2.962020875E0,-9.684261475E0,-2.371069336E-1,-9.217831421E-1
2.972059875E0,-9.695937195E0,-2.429447937E-1,-9.036708069E-1
2.982099875E0,-9.694290619E0,-2.384541321E-1,-9.168434143E-1
2.992139875E0,-9.706565094E0,-2.469863892E-1,-9.515711975E-1
3.002179875E0,-9.732012177E0,-2.459385681E-1,-9.672885132E-1
3.012219875E0,-9.723330231E0,-2.299218750E-1,-9.833052063E-1
3.022258875E0,-9.717941437E0,-2.056723022E-1,-9.958790588E-1
3.032298875E0,-9.729766846E0,-2.065704346E-1,-9.925859070E-1
3.042338875E0,-9.741143188E0,-2.004331970E-1,-9.660910034E-1
3.052378875E0,-9.748328247E0,-2.085163879E-1,-9.572593689E-1
3.062418875E0,-9.739047546E0,-2.200424194E-1,-9.383985901E-1
3.072458875E0,-9.739496613E0,-2.344125366E-1,-9.436376953E-1
3.082497875E0,-9.723779297E0,-2.233355713E-1,-9.535171509E-1
3.092537875E0,-9.706415405E0,-2.059716797E-1,-9.397457886E-1
3.102577875E0,-9.709708557E0,-2.134561157E-1,-9.442364502E-1
3.112617875E0,-9.678273926E0,-2.163002014E-1,-9.256750488E-1
3.122657875E0,-9.649084625E0,-2.173480225E-1,-9.395960999E-1
3.132697875E0,-9.648336182E0,-2.161505127E-1,-9.366023254E-1
3.142736875E0,-9.660311279E0,-2.086660767E-1,-9.385482788E-1
3.152777042E0,-9.705068207E0,-2.044747925E-1,-9.592053223E-1
