"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.640994625E0,-3.463738831E-3,3.235133365E-2,-1.093958039E-2
3.651035625E0,-2.483841497E-3,4.248926789E-2,-1.150073949E-2
3.661075625E0,1.428341493E-4,4.887978733E-2,-9.230661206E-3
3.671115625E0,-3.636315698E-3,5.414536223E-2,-7.691763341E-3
3.681155625E0,-8.865698241E-3,6.317933649E-2,-8.155952208E-3
3.691195625E0,-1.430925913E-2,7.498296350E-2,-4.512865562E-3
3.701235625E0,-1.961587369E-2,8.838824928E-2,-8.244486526E-3
3.711275625E0,-2.320208587E-2,1.057462022E-1,-9.409619495E-3
3.721315625E0,-2.600870654E-2,1.197409928E-1,-1.196580660E-2
3.731356625E0,-3.030574322E-2,1.270485967E-1,-1.412862353E-2
3.741396625E0,-3.448158130E-2,1.350708455E-1,-1.651668176E-2
3.751436625E0,-3.589911386E-2,1.422480494E-1,-2.217533998E-2
3.761476625E0,-3.952021524E-2,1.423825473E-1,-2.765292861E-2
3.771516625E0,-4.533144087E-2,1.399463266E-1,-2.867253684E-2
3.781556625E0,-4.798554629E-2,1.316585690E-1,-2.597661875E-2
3.791596625E0,-5.248415843E-2,1.159730703E-1,-2.454676665E-2
3.801636625E0,-5.447087809E-2,9.646328539E-2,-2.413344383E-2
