"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.671202542E0,-5.982530490E-2,2.089593410E-1,6.276111305E-2
1.681242542E0,-6.075954065E-2,2.231747657E-1,6.614705920E-2
1.691282542E0,-6.272761524E-2,2.284779847E-1,6.740372628E-2
1.701322542E0,-6.323361397E-2,2.270558625E-1,6.862372160E-2
1.711362542E0,-5.817310140E-2,2.241155058E-1,6.788145751E-2
1.721402542E0,-5.326888710E-2,2.262268662E-1,6.883460283E-2
1.731442542E0,-4.740407690E-2,2.286511362E-1,6.582736224E-2
1.741482542E0,-4.288522527E-2,2.311654240E-1,6.178894639E-2
1.751522542E0,-3.840008378E-2,2.424148470E-1,5.703957379E-2
1.761562542E0,-3.095095605E-2,2.541564405E-1,4.929110408E-2
1.771602542E0,-2.022810467E-2,2.546188831E-1,4.341465607E-2
1.781642542E0,-1.186790969E-2,2.633732259E-1,4.196669534E-2
1.791682542E0,-1.014831942E-4,2.663729191E-1,3.766230866E-2
1.801722542E0,7.436061278E-3,2.470319867E-1,3.157432005E-2
1.811762542E0,7.687000558E-3,2.222229093E-1,2.733318880E-2
1.821802542E0,5.913867615E-3,2.062324882E-1,2.455684356E-2
1.831842542E0,3.752129618E-3,1.899079382E-1,2.664335631E-2
1.841882542E0,-5.374790169E-3,1.808976680E-1,2.603242733E-2
1.851922542E0,-1.398388203E-2,1.651587933E-1,2.384551615E-2
1.861962542E0,-2.138347551E-2,1.607232988E-1,1.570529677E-2
1.872002542E0,-2.521682903E-2,1.525125057E-1,1.225943305E-2
1.882042542E0,-3.172532842E-2,1.393240094E-1,6.176240277E-3
1.892082542E0,-3.603645414E-2,1.118351221E-1,6.642960361E-4
1.902122542E0,-3.776697814E-2,9.686228633E-2,-1.187399961E-3
1.912162542E0,-3.772452474E-2,8.478322625E-2,-5.595779512E-4
1.922202542E0,-3.471674770E-2,7.522593439E-2,-5.475936923E-4
1.932242542E0,-2.902919427E-2,8.570428193E-2,3.557476914E-3
1.942282542E0,-2.154597640E-2,9.485730529E-2,7.903489284E-3
1.952322542E0,-2.198694646E-2,9.369419515E-2,1.721744053E-2
1.962362542E0,-2.593588084E-2,9.997792542E-2,2.670148946E-2
1.972402542E0,-3.232781217E-2,1.108757332E-1,3.474918008E-2
1.982442542E0,-3.832844645E-2,1.192066371E-1,4.618905485E-2
1.992482542E0,-4.334687814E-2,1.099334583E-1,4.819791391E-2
2.002522542E0,-4.644307122E-2,9.332172573E-2,4.561012238E-2
2.012562542E0,-4.656429589E-2,8.863386512E-2,3.876891732E-2
2.022602542E0,-4.679412767E-2,7.797935605E-2,3.444820642E-2
2.032642542E0,-4.741391167E-2,7.002257556E-2,2.885404788E-2
2.042682542E0,-5.075298250E-2,6.210287288E-2,2.243289910E-2
2.052722542E0,-4.912731051E-2,5.567411706E-2,1.755969413E-2
2.062762542E0,-4.642899707E-2,5.544322357E-2,2.006013505E-2
2.072802542E0,-4.204595834E-2,5.070473254E-2,1.876629516E-2
2.082842542E0,-3.973673284E-2,4.179139808E-2,1.607090980E-2
2.092882542E0,-3.705406934E-2,3.866268694E-2,9.013799950E-3
2.102922542E0,-3.087394126E-2,4.635762423E-2,4.667520989E-3
2.112962542E0,-3.117230535E-2,6.274645776E-2,2.368718851E-3
2.123002542E0,-2.483424917E-2,7.694989443E-2,5.050521810E-3
2.133042542E0,-2.011444792E-2,8.932433277E-2,7.407424971E-3
2.143081542E0,-1.945691369E-2,8.876106888E-2,1.054356340E-2
2.153121542E0,-2.103659883E-2,7.908720523E-2,1.124119200E-2
2.163161542E0,-2.057746984E-2,8.286010474E-2,1.517148502E-2
2.173201542E0,-2.080945671E-2,8.330170810E-2,1.879654266E-2
2.183241167E0,-2.202945016E-2,8.070166409E-2,1.974409632E-2
2.193281167E0,-2.170147002E-2,7.669659704E-2,1.732994802E-2
2.203321167E0,-2.164953947E-2,6.832601130E-2,1.313653495E-2
2.213361167E0,-1.969652995E-2,6.394018978E-2,1.351024490E-2
2.223401167E0,-2.208219096E-2,6.800257415E-2,1.986641251E-2
2.233441167E0,-2.922044322E-2,6.310413778E-2,2.229551598E-2
2.243481167E0,-3.187028691E-2,6.709995121E-2,2.366944216E-2
2.253521167E0,-3.778789192E-2,6.829307228E-2,2.660318092E-2
2.263561167E0,-4.626659676E-2,6.990455091E-2,2.619172260E-2
2.273601167E0,-5.373558030E-2,5.897834525E-2,2.767323703E-2
2.283641167E0,-4.968651012E-2,5.559160188E-2,2.780559659E-2
2.293681167E0,-5.214007571E-2,4.575165734E-2,2.726574801E-2
2.303721167E0,-5.160105228E-2,3.744179383E-2,2.322786301E-2
2.313761167E0,-5.185135826E-2,3.442711756E-2,2.325951308E-2
2.323801167E0,-5.286202580E-2,3.356478736E-2,2.247867361E-2
2.333841167E0,-4.544937611E-2,3.496222198E-2,1.040462404E-2
2.343881167E0,-3.571871668E-2,3.356059641E-2,4.106780048E-3
2.353921167E0,-2.625641972E-2,2.042314224E-2,1.718756394E-3
2.363961167E0,-3.037020378E-2,2.489165962E-2,2.203984186E-3
2.374001167E0,-3.711166978E-2,3.797484934E-2,5.368865095E-3
2.384041167E0,-3.632177785E-2,5.160544068E-2,1.063606516E-2
2.394081167E0,-3.176546842E-2,6.355275214E-2,1.671851799E-2
2.404121167E0,-2.989672683E-2,6.896615773E-2,1.625539549E-2
2.414161167E0,-2.686164528E-2,6.566656381E-2,1.833054051E-2
2.424201167E0,-2.471566945E-2,6.788737327E-2,1.906503923E-2
2.434241167E0,-2.502136678E-2,7.146587968E-2,1.482684352E-2
2.444281167E0,-2.089613117E-2,7.034948468E-2,1.096206438E-2
2.454321167E0,-1.612419076E-2,6.552615762E-2,4.422703758E-3
2.464361167E0,-8.684650995E-3,6.725241244E-2,-3.015505150E-3
2.474401167E0,6.860841531E-4,6.776718795E-2,-2.750699874E-3
2.484441167E0,9.303008206E-3,6.204432249E-2,-3.983296338E-4
2.494481167E0,1.347876526E-2,6.285354495E-2,4.502315540E-3
2.504521167E0,1.445241831E-2,6.458034366E-2,1.174584683E-2
2.514561167E0,1.325522549E-2,6.843609363E-2,1.708721742E-2
2.524601167E0,1.175613236E-2,7.061562687E-2,2.321887948E-2
2.534641167E0,9.768811986E-3,7.604310662E-2,2.383761480E-2
2.544681167E0,1.072861627E-2,8.576630801E-2,1.815895550E-2
2.554721167E0,1.521262340E-2,9.405389428E-2,1.297312975E-2
2.564761167E0,1.364908181E-2,9.505124390E-2,9.379460476E-3
2.574801167E0,1.920189150E-2,8.683399856E-2,2.058689483E-3
2.584841167E0,1.885275170E-2,7.333150506E-2,3.219827544E-3
2.594881167E0,1.285747718E-2,5.792478472E-2,2.702585654E-3
2.604920167E0,7.413176820E-3,5.046500266E-2,2.327701077E-4
2.614960167E0,7.176988758E-3,4.785805568E-2,-2.986767795E-3
2.625000167E0,6.479507312E-3,4.996834323E-2,-1.975565683E-3
2.635040167E0,7.817059755E-3,5.512994900E-2,-2.710000146E-3
2.645080167E0,1.280196384E-2,5.776461586E-2,-2.328369301E-3
2.655120167E0,1.659793034E-2,5.620260909E-2,-5.266244523E-3
2.665160167E0,1.751299202E-2,5.270108581E-2,-8.754719980E-3
2.675200167E0,1.459904015E-2,3.761199117E-2,-1.330888458E-2
2.685240167E0,1.415775344E-2,2.747813240E-2,-1.933162287E-2
2.695280167E0,9.250313044E-3,1.174122654E-2,-1.809054799E-2
2.705320167E0,5.240923725E-3,-4.151985981E-3,-2.030150592E-2
2.715360167E0,9.244160727E-3,-1.287005842E-2,-1.934706420E-2
2.725400167E0,8.236154914E-3,-1.640753634E-2,-2.007384039E-2
2.735440167E0,9.834609926E-3,-1.814023778E-2,-1.921520196E-2
2.745480167E0,1.091665216E-2,-1.617376134E-2,-1.770598814E-2
2.755520167E0,1.347566675E-2,-1.614700630E-2,-2.161855064E-2
2.765560167E0,1.635054871E-2,-1.504765358E-2,-2.420847490E-2
2.775600167E0,2.103955857E-2,-1.644568890E-2,-2.770531923E-2
2.785640167E0,2.739119902E-2,-1.816396043E-2,-2.646614984E-2
